name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,rank_penalty,screen_rank,stage1_tier
600809,Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,122.56,142129956505.0,14.686638705811863,3.925251125114818,27.5297850145974,16.9026071578808,9011990740.0,,2089534575.06,-3.841255415088191,-17.486558150664994,-17.486527908241452,5.60875512995896,8959704.733333344,Consumer Non-Durables,Beverages: Alcoholic,SSE:600809,A,1098101412.1173346,0.5334817797532533,26.726681330844613,0.5495122467323458,1.0,0.5334817797532533,2.917217418613882,stable_or_general,True,0.18,0.7134817797532533,priority
300456,Sai MicroElectronics Inc. Class A,38.26,28427421417.0,6.7079264337184625,3.098991977126102,59.0942940635882,43.5947771502546,370356220.0,,1466328031.15,-64.56714063350148,,,0.952871491115117,33264786.500000022,Electronic Technology,Aerospace & Defense,SZSE:300456,A,1272710731.4900007,0.11351225257891097,46.19895593291728,0.14519649412550878,1.0,0.11351225257891097,21.821629879857674,technology_strict,True,0.18,0.29351225257891095,watch
002432,"Andon Health Co., Ltd. Class A",67.6,31278012840.0,6.522578155152449,1.2520468465551764,19.6672439370511,14.140167800280901,1653794640.0,,8289854789.249999,-43.60498338420027,122.26888530977101,127.0864830517759,2.42575713025581,28504228.833333332,Health Technology,Medical Specialties,SZSE:002432,A,1926885869.1333332,0.33164678162477923,19.19558212677197,0.33979579843298663,1.0,0.33164678162477923,2.3982099972358895,health_special,True,0.08,0.41164678162477925,watch
000672,"Gansu Shangfeng Materials Co., Ltd. Class A",14.89,14003613052.0,8.143286847142466,1.449762186424423,18.9189802847209,9.67648347456285,609736480.0,,4647352289.54,-20.076376655564058,149.4405889589032,145.33744800751379,3.28317373461012,21732848.43333335,Non-Energy Minerals,Construction Materials,SZSE:000672,A,323602113.1723336,0.4304294800560177,17.803157541148806,0.4574068857347759,1.0,0.4304294800560177,5.897901085468316,cyclical,True,0.08,0.5104294800560177,watch
000408,Zangge Mining Company Limited Class A,75.62,119681352466.0,20.797579757975797,6.876989911868673,34.5700013115776,32.0604664167637,4602940530.0,,313889017.28000003,25.138394447726437,84.55611929547764,82.75948730836895,1.30106687483737,14485437.4,Producer Manufacturing,Electrical Products,SZSE:000408,A,1095388776.1880002,0.6016077225606186,33.06629902083377,0.628966058308251,1.0,0.6016077225606186,4.349731656620548,cyclical,True,0.0,0.6016077225606186,watch
605117,"Ningbo Deye Technology Co., Ltd. Class A",86.42,109816170044.0,25.191663022882963,9.579911672371898,41.8470660899571,20.0431218379796,5497295390.0,,6684821507.4,44.70984142649557,34.47293187612156,33.544845842416684,1.98237449275362,14541218.033333322,Producer Manufacturing,Electrical Products,SSE:605117,A,1256652062.4406657,0.6019935296952329,38.02810343910182,0.6624485773587125,1.0,0.6019935296952329,9.125998564978966,cyclical,True,0.0,0.6019935296952329,watch
002517,"Kingnet Network Co., Ltd. Class A",17.41,36216891971.0,15.539093181006782,3.5202012236793685,25.4845576565048,19.5788560988834,2899287440.0,,857971454.32,46.7317330685296,34.61859386552329,34.98795180722893,0.586510263929619,77916621.06666665,Technology Services,Packaged Software,SZSE:002517,A,1356528372.7706664,0.6097454541079903,22.65383946588377,0.6859364040434888,1.0,0.6097454541079903,11.107582202426435,technology_strict,True,0.0,0.6097454541079903,watch
603379,Zhejiang Sanmei Chemical Industry Co. Ltd. Class A,58.56,36152570971.0,16.74578209894195,4.214135055256551,27.2616295136415,22.2513768450776,868305290.0,,842511318.5500001,33.654817496891816,53.79035407704193,53.33684118214504,2.56670043904086,8008311.233333333,Process Industries,Chemicals: Specialty,SSE:603379,A,468966705.824,0.6142619644420925,25.16535226815601,0.6654300691086252,1.0,0.6142619644420925,7.689478886199841,cyclical,True,0.0,0.6142619644420925,watch
002468,"STO Express Co., Ltd. Class A",14.31,21353854007.0,11.088725300271213,1.8631284152471868,17.9566726824685,6.60329595610758,1949462640.0,,9912868806.439999,24.54704435645155,84.63528498196943,85.71017412577349,0.707714083510262,17297973.86666659,Producer Manufacturing,Building Products,SZSE:002468,A,247534006.0319989,0.6175267264907814,16.80200712701953,0.6599643254786678,1.0,0.6175267264907814,6.430286812413177,cyclical,True,0.0,0.6175267264907814,watch
600233,"YTO Express Group Co.,Ltd. Class A",16.98,58098037842.0,10.262299045086426,1.564656816761916,16.3260892564876,10.7142207875783,1643728350.0,,8340955949.940001,8.203739987627866,46.98468138988902,46.775481238357145,1.46972369194591,22027971.366666667,Transportation,Air Freight/Couriers,SSE:600233,A,374034953.806,0.6285828090158476,15.246649994194735,0.6730855006833544,1.0,0.6285828090158476,6.611744217090565,stable_or_general,True,0.0,0.6285828090158476,watch
