序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
1388,300861,美畅股份,4,2.0,2.0,0.0,0.0,0.0,0.363021558244,0.73,0.6965,0.7775
1389,002478,常宝股份,4,1.0,3.0,0.0,0.0,0.0,0.535381314429,0.5,0.62,0.736666666667
1390,300938,信测标准,4,3.0,1.0,0.0,0.0,0.0,0.57604560529,0.9725,1.14,1.325
1391,300573,兴齐眼药,4,3.0,1.0,0.0,0.0,0.0,1.960610730783,3.6075,4.78,6.35
1392,600720,中交设计,4,3.0,1.0,0.0,0.0,0.0,0.634128690744,0.6375,0.6625,0.69
1393,600755,厦门国贸,4,3.0,1.0,0.0,0.0,0.0,0.238752366043,0.415,0.595,0.72
1394,600339,中油工程,4,1.0,3.0,0.0,0.0,0.0,0.063805900836,0.116666666667,0.13,0.143333333333
1395,600125,铁龙物流,4,3.0,1.0,0.0,0.0,0.0,0.402177833138,0.4975,0.57,0.563333333333
1396,603901,永创智能,4,0.0,4.0,0.0,0.0,0.0,0.237977236258,0.475,0.5675,0.693333333333
1397,688722,同益中,4,4.0,0.0,0.0,0.0,0.0,0.488495293639,0.69,0.8875,1.1075
1398,002044,美年健康,4,2.0,2.0,0.0,0.0,0.0,0.072894356545,0.1075,0.1325,0.16
1399,301086,鸿富瀚,4,3.0,1.0,0.0,0.0,0.0,0.806138862997,4.2925,8.8475,12.805
1400,300762,上海瀚讯,4,2.0,2.0,0.0,0.0,0.0,-0.187482174816,0.0425,0.2325,0.4375
1401,600588,用友网络,4,3.0,1.0,0.0,0.0,0.0,-0.406562386714,-0.0225,0.0775,0.116666666667
1402,000537,绿发电力,4,3.0,1.0,0.0,0.0,0.0,0.389503332621,0.3325,0.45,0.5375
1403,001238,浙江正特,4,2.0,1.0,1.0,0.0,0.0,0.233444061928,0.8875,1.19,1.4
1404,001233,海安集团,4,1.0,3.0,0.0,0.0,0.0,3.009186356685,3.4975,4.465,5.7925
1405,603489,八方股份,4,1.0,3.0,0.0,0.0,0.0,0.438241446577,0.763333333333,0.966666666667,1.275
1406,920689,克莱特,4,1.0,3.0,0.0,0.0,0.0,0.75059012752,0.835,0.9675,1.14
1407,002488,金固股份,4,3.0,1.0,0.0,0.0,0.0,0.041754325866,0.21,0.6025,0.975
1408,300616,尚品宅配,4,2.0,2.0,0.0,0.0,0.0,-1.106416794252,0.065,0.41,0.83
1409,301235,华康洁净,4,4.0,0.0,0.0,0.0,0.0,0.846293192283,1.93,2.816,3.692
1410,600098,广州发展,4,4.0,0.0,0.0,0.0,0.0,0.661587677609,0.5275,0.585,0.6575
1411,300857,协创数据,4,4.0,0.0,0.0,0.0,0.0,2.379386714861,7.7575,13.1725,18.4275
1412,603507,振江股份,4,3.0,1.0,0.0,0.0,0.0,0.466265592036,1.6575,2.8,3.61
1413,688179,阿拉丁,4,2.0,2.0,0.0,0.0,0.0,0.281338145088,0.475,0.645,0.84
1414,688789,宏华数科,4,3.0,1.0,0.0,0.0,0.0,2.930749594132,2.8,3.793333333333,5.005
1415,000831,中国稀土,4,2.0,2.0,0.0,0.0,0.0,0.162620584596,0.4,0.47,0.5275
1416,601678,滨化股份,4,3.0,1.0,0.0,0.0,0.0,0.093517860485,0.35,0.4575,0.6425
1417,688820,盛合晶微,4,2.0,2.0,0.0,0.0,0.0,0.494156551067,0.6025,0.94,1.275
1418,301511,德福科技,4,3.0,1.0,0.0,0.0,0.0,0.178515936791,1.2825,3.3925,5.595
1419,002497,雅化集团,4,2.0,2.0,0.0,0.0,0.0,0.548673196375,2.3025,2.6725,2.9425
1420,603662,柯力传感,4,3.0,1.0,0.0,0.0,0.0,1.212660438455,1.20475,1.42725,1.641
1421,688593,新相微,4,2.0,2.0,0.0,0.0,0.0,0.019775786038,0.03025,0.07075,0.129
1422,300806,斯迪克,4,3.0,1.0,0.0,0.0,0.0,0.095230438347,0.488,1.102,1.718
1423,300815,玉禾田,4,3.0,1.0,0.0,0.0,0.0,1.400033074874,1.5075,1.645,1.8125
1424,605168,三人行,4,3.0,1.0,0.0,0.0,0.0,0.900953393006,1.28,1.6225,1.97
1425,301556,托普云农,4,2.0,2.0,0.0,0.0,0.0,1.247723685976,1.7475,2.2575,2.445
1426,688345,博力威,4,4.0,0.0,0.0,0.0,0.0,0.5485227576,1.61,3.0475,4.77
1427,600817,宇通重工,4,1.0,3.0,0.0,0.0,0.0,0.581501278958,0.605,0.68,0.7525
1428,300113,顺网科技,4,3.0,0.0,1.0,0.0,0.0,0.619484211392,0.6775,0.8625,0.975
1429,002085,万丰奥威,4,2.0,2.0,0.0,0.0,0.0,0.464944237033,0.5025,0.605,0.71
1430,301373,凌玮科技,4,3.0,1.0,0.0,0.0,0.0,1.265255563848,1.463333333333,2.08,2.796666666667
1431,300708,聚灿光电,4,3.0,1.0,0.0,0.0,0.0,0.217336068642,0.2575,0.35,0.4275
1432,603166,福达股份,4,3.0,1.0,0.0,0.0,0.0,0.490342293529,0.58,0.7325,0.873333333333
1433,300602,飞荣达,4,3.0,1.0,0.0,0.0,0.0,0.621645809246,1.1675,2.0125,2.745
1434,605488,福莱新材,4,3.0,1.0,0.0,0.0,0.0,0.2576110845,0.38,0.5725,0.7975
1435,002222,福晶科技,4,3.0,1.0,0.0,0.0,0.0,0.592396522105,0.905,1.255,1.67
1436,300945,曼卡龙,4,2.0,2.0,0.0,0.0,0.0,0.437192055039,0.6125,0.7425,0.843333333333
1437,600821,金开新能,4,3.0,1.0,0.0,0.0,0.0,0.051470201278,0.2975,0.345,0.39
1438,603727,博迈科,4,3.0,1.0,0.0,0.0,0.0,0.218117299868,0.42,1.24,1.7
1439,300529,健帆生物,4,4.0,0.0,0.0,0.0,0.0,0.667189823233,0.8046,0.8868,1.0004
1440,688807,优迅股份,4,3.0,1.0,0.0,0.0,0.0,1.101575738875,1.386,1.774,2.1625
1441,001222,源飞宠物,4,2.0,2.0,0.0,0.0,0.0,0.607020627063,0.866,1.128,1.378
1442,002046,国机精工,4,2.0,2.0,0.0,0.0,0.0,0.485541334318,0.595,0.76,0.923333333333
1443,002658,雪迪龙,4,4.0,0.0,0.0,0.0,0.0,0.23741078099,0.28,0.326,0.37
1444,001270,铖昌科技,4,1.0,3.0,0.0,0.0,0.0,0.568177490719,0.8175,1.14,1.56
1445,301369,联动科技,4,4.0,0.0,0.0,0.0,0.0,0.327955879191,1.33975,3.408,6.30525
1446,688333,铂力特,4,3.0,1.0,0.0,0.0,0.0,0.742904797918,1.083333333333,1.463333333333,1.953333333333
1447,920690,捷众科技,4,1.0,3.0,0.0,0.0,0.0,0.836328353753,1.2225,1.4225,1.486666666667
1448,688605,先锋精科,4,4.0,0.0,0.0,0.0,0.0,0.933372385145,1.2475,1.685,2.2025
1449,600956,新天绿能,4,2.0,2.0,0.0,0.0,0.0,0.405827777846,0.48,0.535,0.613333333333
1450,605299,舒华体育,4,1.0,3.0,0.0,0.0,0.0,0.218835149963,0.365,0.445,0.543333333333
1451,301413,安培龙,4,2.0,2.0,0.0,0.0,0.0,0.660483412243,1.12,1.55,1.883333333333
1452,603551,奥普科技,4,1.0,3.0,0.0,0.0,0.0,0.772763113119,0.715,0.8275,0.936666666667
1453,300435,中泰股份,4,4.0,0.0,0.0,0.0,0.0,1.167602053625,1.4212,1.7706,2.1656
1454,688680,海优新材,4,2.0,2.0,0.0,0.0,0.0,-5.052699149064,-0.925,0.565,2.246666666667
1455,601928,凤凰传媒,4,3.0,1.0,0.0,0.0,0.0,0.705386818783,0.645,0.695,0.73
1456,688518,联赢激光,4,1.0,3.0,0.0,0.0,0.0,0.49004554063,1.056666666667,1.51,2.065
1457,300795,米奥会展,4,0.0,4.0,0.0,0.0,0.0,0.457399529171,0.515,0.6075,0.736666666667
1458,600590,泰豪科技,4,2.0,2.0,0.0,0.0,0.0,0.07098044413,0.4425,0.635,0.713333333333
1459,920735,德源药业,4,1.0,3.0,0.0,0.0,0.0,1.83598219398,2.0225,2.145,2.123333333333
1460,002469,三维化学,4,3.0,1.0,0.0,0.0,0.0,0.287383194652,0.34,0.4575,0.585
1461,603508,思维列控,4,4.0,0.0,0.0,0.0,0.0,1.458652622256,1.74,1.9425,2.1625
1462,000785,居然智家,4,2.0,2.0,0.0,0.0,0.0,-0.160425165493,0.086,0.098,0.11
1463,688267,中触媒,4,4.0,0.0,0.0,0.0,0.0,0.897918052793,1.4225,1.725,1.936666666667
1464,002443,金洲管道,4,3.0,1.0,0.0,0.0,0.0,0.264610648069,0.3875,0.545,0.65
1465,920123,芭薇股份,4,1.0,3.0,0.0,0.0,0.0,0.346590862829,0.465,0.5675,0.543333333333
1466,002392,北京利尔,4,4.0,0.0,0.0,0.0,0.0,0.336813972711,0.4125,0.4325,0.495
1467,688202,美迪西,4,2.0,2.0,0.0,0.0,0.0,-1.24916630637,0.4775,1.1425,2.0625
1468,603309,维力医疗,4,1.0,3.0,0.0,0.0,0.0,0.261511393521,0.91,1.082,1.296
1469,601163,三角轮胎,4,2.0,2.0,0.0,0.0,0.0,1.153611027538,1.2175,1.4175,1.6475
1470,300969,恒帅股份,4,1.0,3.0,0.0,0.0,0.0,1.015447348979,1.6425,1.985,2.325
1471,688690,纳微科技,4,4.0,0.0,0.0,0.0,0.0,0.336810715651,0.5625,0.7625,1.0225
1472,603013,亚普股份,4,3.0,1.0,0.0,0.0,0.0,1.039338061984,1.1825,1.34,1.51
1473,300398,飞凯材料,4,2.0,2.0,0.0,0.0,0.0,0.684866265012,0.9425,1.12,1.3175
1474,002810,山东赫达,4,3.0,1.0,0.0,0.0,0.0,0.407193991006,1.176666666667,1.636666666667,2.126666666667
1475,920682,球冠电缆,4,1.0,3.0,0.0,0.0,0.0,0.24814693995,0.2625,0.3075,0.3475
1476,603619,中曼石油,4,3.0,1.0,0.0,0.0,0.0,1.102037947347,1.7525,1.95,2.54
1477,920221,易实精密,4,2.0,2.0,0.0,0.0,0.0,0.488843934176,0.53,0.6025,0.6775
1478,920547,无锡晶海,4,0.0,4.0,0.0,0.0,0.0,0.811553290598,0.965,1.1925,1.5
1479,301153,中科江南,4,3.0,1.0,0.0,0.0,0.0,0.283609432816,0.418,0.536,0.7025
1480,605128,上海沿浦,4,4.0,0.0,0.0,0.0,0.0,0.597673965426,0.8525,1.115,1.415
1481,300773,拉卡拉,4,2.0,1.0,1.0,0.0,0.0,1.076614723872,1.1575,0.7125,0.826666666667
1482,605358,立昂微,4,3.0,1.0,0.0,0.0,0.0,-0.184465623271,0.38,0.7725,1.0825
1483,688156,路德科技,4,2.0,2.0,0.0,0.0,0.0,-0.696047312792,0.38,0.6325,0.8125
1484,600380,健康元,4,2.0,2.0,0.0,0.0,0.0,0.730025558984,0.7875,0.84,0.92
1485,600197,伊力特,4,0.0,4.0,0.0,0.0,0.0,0.457280815175,0.4112,0.4768,0.549
1486,300790,宇瞳光学,4,3.0,1.0,0.0,0.0,0.0,0.473015150089,0.91,1.265,1.695
1487,300446,航天智造,4,3.0,1.0,0.0,0.0,0.0,1.042198601703,1.14,1.295,1.475
1488,300049,福瑞医科,4,3.0,1.0,0.0,0.0,0.0,0.583690390509,0.93,1.248,1.626
1489,002452,长高电气,4,3.0,1.0,0.0,0.0,0.0,0.552335482373,0.8975,0.783,0.96
1490,603112,华翔股份,4,4.0,0.0,0.0,0.0,0.0,1.033160643811,1.2825,1.5525,1.7475
1491,600649,城投控股,4,2.0,2.0,0.0,0.0,0.0,0.116099944504,0.13,0.1725,0.215
1492,000507,珠海港,4,0.0,4.0,0.0,0.0,0.0,0.262246050847,0.2725,0.2925,0.3125
1493,603587,地素时尚,4,2.0,2.0,0.0,0.0,0.0,0.55092504443,0.614,0.684,0.758
1494,920663,明阳科技,4,2.0,2.0,0.0,0.0,0.0,0.639190775299,0.7325,0.8775,1.07
1495,300503,昊志机电,4,3.0,1.0,0.0,0.0,0.0,0.383834136657,1.3175,2.0,2.6175
1496,002039,黔源电力,4,4.0,0.0,0.0,0.0,0.0,1.403619122421,1.4075,1.4975,1.545
1497,603306,华懋科技,4,4.0,0.0,0.0,0.0,0.0,0.660903341751,1.1875,2.055,2.8425
1498,688297,中无人机,4,3.0,1.0,0.0,0.0,0.0,0.131222031348,0.2125,0.3125,0.4575
1499,000553,安道麦A,4,3.0,1.0,0.0,0.0,0.0,-0.448842698479,0.2325,0.28,0.34
1500,300731,科创新源,4,3.0,1.0,0.0,0.0,0.0,0.200861558616,0.8345,1.92175,3.2555
1501,920346,威贸电子,4,2.0,2.0,0.0,0.0,0.0,0.60096767151,0.6575,0.7575,0.8675
1502,000589,贵州轮胎,4,3.0,1.0,0.0,0.0,0.0,0.398881904796,0.48775,0.5975,0.682
1503,688231,隆达股份,4,3.0,1.0,0.0,0.0,0.0,0.231649481015,0.58,0.9175,1.3875
1504,300083,创世纪,4,2.0,2.0,0.0,0.0,0.0,0.084241478701,0.3975,0.5975,0.86
1505,600059,古越龙山,4,2.0,2.0,0.0,0.0,0.0,0.243872622195,0.25,0.275,0.305
1506,300785,值得买,4,2.0,2.0,0.0,0.0,0.0,0.43507297884,0.5625,0.79,1.045
1507,920273,一致魔芋,4,0.0,4.0,0.0,0.0,0.0,0.647573420069,0.7675,0.97,1.1825
1508,920118,太湖远大,4,2.0,2.0,0.0,0.0,0.0,0.497457895032,1.135,1.4775,1.795
1509,300236,上海新阳,4,2.0,2.0,0.0,0.0,0.0,0.959445024618,1.385,1.995,2.48
1510,300170,汉得信息,4,3.0,1.0,0.0,0.0,0.0,0.217795550867,0.2925,0.3625,0.4375
1511,605183,确成股份,4,3.0,1.0,0.0,0.0,0.0,1.197038368096,1.4425,1.66,1.8725
1512,300346,南大光电,4,1.0,3.0,0.0,0.0,0.0,0.462637966433,0.6425,0.785,0.9425
1513,603969,银龙股份,4,3.0,1.0,0.0,0.0,0.0,0.419548717663,0.6225,0.7825,0.9375
1514,301607,富特科技,4,4.0,0.0,0.0,0.0,0.0,0.91830636658,2.17,2.99,3.965
1515,603755,日辰股份,4,2.0,2.0,0.0,0.0,0.0,0.853942369619,0.9625,1.1025,1.27
1516,301486,致尚科技,3,2.0,1.0,0.0,0.0,0.0,0.73078146089,1.106666666667,1.65,2.523333333333
1517,688183,生益电子,3,1.0,2.0,0.0,0.0,0.0,1.758792117863,3.393333333333,5.296666666667,7.186666666667
1518,688377,迪威尔,3,2.0,1.0,0.0,0.0,0.0,0.511019751586,0.81,1.223333333333,1.726666666667
1519,920195,三祥科技,3,1.0,2.0,0.0,0.0,0.0,1.140630549322,1.26,1.473333333333,1.835
1520,300130,新国都,3,3.0,0.0,0.0,0.0,0.0,0.826388648571,0.973333333333,1.253333333333,1.53
1521,002091,江苏国泰,3,1.0,2.0,0.0,0.0,0.0,0.794923042099,0.79,0.87,0.93
1522,002637,赞宇科技,3,0.0,3.0,0.0,0.0,0.0,0.387704642869,0.936666666667,1.246666666667,1.59
1523,300354,东华测试,3,3.0,0.0,0.0,0.0,0.0,0.989894218343,1.14,1.323333333333,1.556666666667
1524,920419,路斯股份,3,1.0,2.0,0.0,0.0,0.0,0.585245601531,0.636666666667,0.746666666667,0.896666666667
1525,002448,中原内配,3,1.0,2.0,0.0,0.0,0.0,0.695678263252,0.923333333333,1.086666666667,1.303333333333
1526,603160,汇顶科技,3,2.0,1.0,0.0,0.0,0.0,1.796416818579,1.905,2.345,2.965
1527,603040,新坐标,3,1.0,2.0,0.0,0.0,0.0,1.35213564739,2.106666666667,2.443333333333,2.843333333333
1528,603092,德力佳,3,2.0,1.0,0.0,0.0,0.0,2.068430157817,2.543333333333,3.05,3.335
1529,300034,钢研高纳,3,3.0,0.0,0.0,0.0,0.0,0.109725875048,0.313333333333,0.406666666667,0.526666666667
1530,603601,再升科技,3,1.0,2.0,0.0,0.0,0.0,0.049125245618,0.063333333333,0.083333333333,0.106666666667
1531,603319,美湖股份,3,2.0,1.0,0.0,0.0,0.0,0.306273506413,0.57,0.686666666667,0.826666666667
1532,920225,利通科技,3,0.0,3.0,0.0,0.0,0.0,0.655814831084,0.78,0.925,1.1425
1533,002899,英派斯,3,2.0,1.0,0.0,0.0,0.0,0.426183207632,0.51,0.7125,0.8975
1534,688146,中船特气,3,2.0,1.0,0.0,0.0,0.0,0.652649049781,1.06,1.413333333333,1.96
1535,000733,振华科技,3,2.0,1.0,0.0,0.0,0.0,1.850367007757,1.833333333333,2.203333333333,2.533333333333
1536,300903,科翔股份,3,1.0,2.0,0.0,0.0,0.0,-0.565771879552,0.256666666667,0.886666666667,1.366666666667
1537,002773,康弘药业,3,2.0,1.0,0.0,0.0,0.0,1.26227461087,1.2675,1.38,1.55
1538,001285,瑞立科密,3,2.0,1.0,0.0,0.0,0.0,1.844736037018,2.43,3.303333333333,4.143333333333
1539,000875,电投绿能,3,1.0,2.0,0.0,0.0,0.0,0.141932361738,0.15,0.166666666667,0.193333333333
1540,000550,江铃汽车,3,1.0,2.0,0.0,0.0,0.0,1.37563306318,1.956666666667,2.31,2.77
1541,300263,隆华科技,3,2.0,1.0,0.0,0.0,0.0,0.183622874569,0.28,0.36,0.45
1542,002440,闰土股份,3,1.0,2.0,0.0,0.0,0.0,0.595516996027,0.94,1.106666666667,1.345
1543,301529,福赛科技,3,3.0,0.0,0.0,0.0,0.0,1.121099578696,1.976666666667,2.5,3.04
1544,688307,中润光学,3,3.0,0.0,0.0,0.0,0.0,0.50727725082,1.57,2.22,2.936666666667
1545,300217,东方电热,3,0.0,3.0,0.0,0.0,0.0,0.105431910893,0.161333333333,0.208666666667,0.2585
1546,002556,辉隆股份,3,1.0,2.0,0.0,0.0,0.0,0.207141312283,0.23,0.286666666667,0.36
1547,600016,民生银行,3,2.0,1.0,0.0,0.0,0.0,0.698065594494,0.676666666667,0.693333333333,0.685
1548,300136,信维通信,3,3.0,0.0,0.0,0.0,0.0,0.732440305759,1.16,1.72,2.403333333333
1549,301205,联特科技,3,2.0,1.0,0.0,0.0,0.0,0.792458219696,1.923333333333,3.736666666667,4.895
1550,688499,利元亨,3,1.0,2.0,0.0,0.0,0.0,0.305260279072,0.893333333333,1.656666666667,2.366666666667
1551,688198,佰仁医疗,3,2.0,1.0,0.0,0.0,0.0,1.405245287644,2.12,2.91,3.856666666667
1552,920541,铁大科技,3,0.0,3.0,0.0,0.0,0.0,0.516566568983,0.633333333333,0.736666666667,0.865
1553,600598,北大荒,3,2.0,1.0,0.0,0.0,0.0,0.656013812777,0.7,0.75,0.79
1554,601788,光大证券,3,2.0,1.0,0.0,0.0,0.0,0.807712438632,0.966666666667,1.013333333333,1.05
1555,920227,美登科技,3,1.0,2.0,0.0,0.0,0.0,1.112512351348,1.286666666667,1.463333333333,1.565
1556,300894,火星人,3,1.0,2.0,0.0,0.0,0.0,-0.731097490959,-0.083333333333,-0.003333333333,0.053333333333
1557,920208,青矩技术,3,2.0,1.0,0.0,0.0,0.0,1.013318755327,1.53,1.68,1.853333333333
1558,688103,国力电子,3,1.0,2.0,0.0,0.0,0.0,0.73900121403,1.74,2.756666666667,4.335
1559,920009,丹娜生物,3,0.0,3.0,0.0,0.0,0.0,1.26045177327,1.583333333333,1.866666666667,2.196666666667
1560,600582,天地科技,3,2.0,1.0,0.0,0.0,0.0,0.591241119851,0.585,0.61,0.645
1561,600196,复星医药,3,3.0,0.0,0.0,0.0,0.0,1.262179654431,1.443333333333,1.716666666667,1.87
1562,600221,海航控股,3,1.0,2.0,0.0,0.0,0.0,0.045807220302,0.03,0.063333333333,0.106666666667
1563,688733,壹石通,3,1.0,2.0,0.0,0.0,0.0,-0.110736582055,0.503333333333,0.786666666667,1.206666666667
1564,601997,贵阳银行,3,1.0,1.0,1.0,0.0,0.0,1.435705038646,1.403333333333,1.43,1.475
1565,002746,仙坛股份,3,2.0,1.0,0.0,0.0,0.0,0.282404063495,0.403333333333,0.45,0.476666666667
1566,600894,广日股份,3,2.0,1.0,0.0,0.0,0.0,0.813627698103,0.826666666667,0.876666666667,0.98
1567,600075,新疆天业,3,1.0,2.0,0.0,0.0,0.0,-0.033420088,0.404666666667,0.57,0.771333333333
1568,600808,马钢股份,3,1.0,2.0,0.0,0.0,0.0,-0.027115304342,0.083333333333,0.19,0.226666666667
1569,301538,骏鼎达,3,3.0,0.0,0.0,0.0,0.0,1.777491871447,3.196666666667,3.893333333333,4.48
1570,001380,华纬科技,3,3.0,0.0,0.0,0.0,0.0,1.015613083442,1.12,1.296666666667,1.513333333333
1571,301321,翰博高新,3,3.0,0.0,0.0,0.0,0.0,-0.519194403036,0.62,1.313333333333,1.83
1572,600557,康缘药业,3,3.0,0.0,0.0,0.0,0.0,0.536829621917,0.606666666667,0.68,0.766666666667
1573,600694,大商股份,3,2.0,1.0,0.0,0.0,0.0,1.29516482906,1.536666666667,1.673333333333,1.84
1574,600661,昂立教育,3,3.0,0.0,0.0,0.0,0.0,0.302113360156,0.505,0.695,0.765
1575,301687,新广益,3,2.0,1.0,0.0,0.0,0.0,0.839472584159,0.95,1.18,1.396666666667
1576,301571,国科天成,3,2.0,1.0,0.0,0.0,0.0,1.137639366161,1.726666666667,2.35,3.055
1577,603128,华贸物流,3,2.0,1.0,0.0,0.0,0.0,0.373059984652,0.355,0.425,0.495
1578,600782,新钢股份,3,1.0,2.0,0.0,0.0,0.0,0.01396037452,0.08,0.135,0.085
1579,000969,安泰科技,3,2.0,1.0,0.0,0.0,0.0,0.347328919392,0.383333333333,0.443333333333,0.493333333333
1580,002006,精工科技,3,0.0,3.0,0.0,0.0,0.0,0.356948706649,0.59,0.84,1.14
1581,300005,探路者,3,1.0,1.0,1.0,0.0,0.0,0.089383026603,0.16,0.212666666667,0.298
1582,300118,东方日升,3,2.0,1.0,0.0,0.0,0.0,-2.479491846495,-0.43,0.733333333333,1.513333333333
1583,600508,上海能源,3,3.0,0.0,0.0,0.0,0.0,0.217858538709,0.706666666667,0.793333333333,0.93
1584,600459,贵研铂业,3,1.0,2.0,0.0,0.0,0.0,0.778133083867,0.96,1.103333333333,1.115
1585,688501,青达环保,3,3.0,0.0,0.0,0.0,0.0,1.005859779526,1.396666666667,1.59,1.776666666667
1586,300684,中石科技,3,2.0,1.0,0.0,0.0,0.0,1.130424197722,1.55,2.553333333333,4.465
1587,300258,精锻科技,3,3.0,0.0,0.0,0.0,0.0,0.219716858541,0.133333333333,0.253333333333,0.323333333333
1588,920261,一诺威,3,1.0,2.0,0.0,0.0,0.0,0.641229051429,0.873333333333,1.07,1.43
1589,920371,欧福蛋业,3,0.0,3.0,0.0,0.0,0.0,0.42125074998,0.326666666667,0.43,0.49
1590,688486,龙迅股份,3,2.0,1.0,0.0,0.0,0.0,0.919968328294,2.19,3.126666666667,4.22
1591,920247,华密新材,3,1.0,2.0,0.0,0.0,0.0,0.229892778427,0.266666666667,0.32,0.393333333333
1592,688719,爱科赛博,3,2.0,1.0,0.0,0.0,0.0,-0.38945177518,0.726666666667,1.25,1.78
1593,688551,科威尔,3,1.0,2.0,0.0,0.0,0.0,0.586722949297,0.856666666667,1.333333333333,1.92
1594,002414,高德红外,3,3.0,0.0,0.0,0.0,0.0,0.160673128233,0.296666666667,0.363333333333,0.453333333333
1595,603680,今创集团,3,2.0,1.0,0.0,0.0,0.0,0.742543611719,0.836666666667,0.92,0.993333333333
1596,688261,东微半导,3,2.0,1.0,0.0,0.0,0.0,0.376780454016,1.08,1.76,2.69
1597,301305,朗坤科技,3,1.0,2.0,0.0,0.0,0.0,1.096671602687,1.54,1.913333333333,2.456666666667
1598,300814,中富电路,3,1.0,2.0,0.0,0.0,0.0,0.1522457102,0.81,1.866666666667,3.023333333333
1599,688379,华光新材,3,2.0,1.0,0.0,0.0,0.0,1.980187240992,2.323333333333,3.38,4.5
1600,603408,建霖家居,3,3.0,0.0,0.0,0.0,0.0,0.984673162233,1.06,1.2825,1.4825
1601,301073,君亭酒店,3,2.0,1.0,0.0,0.0,0.0,0.118717583756,0.313333333333,0.45,0.596666666667
1602,600704,物产中大,3,2.0,1.0,0.0,0.0,0.0,0.700664455759,0.736666666667,0.8,0.873333333333
1603,920662,方盛股份,3,0.0,3.0,0.0,0.0,0.0,0.226536105162,0.36,0.456666666667,0.56
1604,300058,蓝色光标,3,1.0,2.0,0.0,0.0,0.0,0.062577140439,0.07,0.08,0.093333333333
1605,000630,铜陵有色,3,1.0,2.0,0.0,0.0,0.0,0.180097113388,0.456666666667,0.72,0.89
1606,688586,江航装备,3,1.0,2.0,0.0,0.0,0.0,0.069520414607,0.076666666667,0.096666666667,0.133333333333
1607,000876,新希望,3,1.0,1.0,1.0,0.0,0.0,-0.359593199957,0.093333333333,0.526666666667,0.5
1608,000877,天山股份,3,2.0,1.0,0.0,0.0,0.0,-1.025366781945,0.07,0.17,0.226666666667
1609,920020,泰凯英,3,2.0,1.0,0.0,0.0,0.0,0.773302351553,0.936666666667,1.116666666667,1.3
1610,600251,冠农股份,3,1.0,2.0,0.0,0.0,0.0,0.448450774722,0.926666666667,1.123333333333,1.263333333333
1611,920174,五新智能,3,2.0,1.0,0.0,0.0,0.0,0.917253471707,1.943333333333,2.18,2.33
1612,600114,东睦股份,3,2.0,1.0,0.0,0.0,0.0,0.80263484461,0.9,1.17,1.393333333333
1613,001288,运机集团,3,3.0,0.0,0.0,0.0,0.0,0.837356392308,1.653333333333,2.426666666667,3.026666666667
1614,603299,苏盐井神,3,2.0,1.0,0.0,0.0,0.0,0.546857904809,0.546666666667,0.736666666667,0.92
1615,300636,同和药业,3,3.0,0.0,0.0,0.0,0.0,0.17404732256,0.21,0.253333333333,0.32
1616,002351,漫步者,3,2.0,1.0,0.0,0.0,0.0,0.484749379231,0.535,0.58,0.635
1617,002380,科远智慧,3,1.0,2.0,0.0,0.0,0.0,0.578752623888,1.76,2.206666666667,2.575
1618,601016,节能风电,3,1.0,2.0,0.0,0.0,0.0,0.104775606929,0.1,0.123333333333,0.15
1619,601811,新华文轩,3,2.0,1.0,0.0,0.0,0.0,1.271193369048,1.306666666667,1.363333333333,1.443333333333
1620,000069,华侨城A,3,1.0,2.0,0.0,0.0,0.0,-1.803501376843,-0.95,-0.48,0.03
1621,003012,东鹏控股,3,2.0,1.0,0.0,0.0,0.0,0.304190496843,0.333333333333,0.393333333333,0.505
1622,000957,中通客车,3,2.0,1.0,0.0,0.0,0.0,0.606591938681,0.826666666667,1.066666666667,1.333333333333
1623,688153,唯捷创芯,3,2.0,1.0,0.0,0.0,0.0,0.101396670816,0.165,0.52,0.81
1624,000617,中油资本,3,1.0,2.0,0.0,0.0,0.0,0.340129268336,0.393333333333,0.413333333333,0.426666666667
1625,603722,阿科力,3,2.0,1.0,0.0,0.0,0.0,-0.360236466961,0.523333333333,1.613333333333,2.676666666667
1626,300480,光力科技,3,2.0,1.0,0.0,0.0,0.0,0.108804090863,0.29,0.48,0.87
1627,920089,禾昌聚合,3,1.0,2.0,0.0,0.0,0.0,0.848967855203,1.03,1.226666666667,1.506666666667
1628,688398,赛特新材,3,3.0,0.0,0.0,0.0,0.0,0.144123235753,0.643333333333,1.073333333333,0.89
1629,603088,宁波精达,3,3.0,0.0,0.0,0.0,0.0,0.239089300917,0.326666666667,0.416666666667,0.483333333333
1630,002929,润建股份,3,1.0,2.0,0.0,0.0,0.0,0.132399081802,1.353333333333,2.2,3.305
1631,000828,东莞控股,3,1.0,2.0,0.0,0.0,0.0,0.792200580258,0.903333333333,0.91,0.926666666667
1632,603995,甬金股份,3,1.0,2.0,0.0,0.0,0.0,1.50901591502,1.995,2.25,2.535
1633,688312,燕麦科技,3,2.0,1.0,0.0,0.0,0.0,0.930002418226,1.243333333333,1.466666666667,1.77
