name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier,history_type,cycle_phase_status,history_years,history_status,historical_neutral_roe,historical_neutral_roa,historical_bear_roe,historical_bear_roa,bear_anchor_source,historical_neutral_pr,historical_bear_pr,historical_pr_path,weak_years,market_normalized_neutral_pr,market_normalized_bear_pr,stage2_rank,stage2_tier
600741,Huayu Automotive Systems Company Limited Class A,15.58,49024860684.0,7.04658525554048,0.7382028503727261,10.7866046922559,3.54546107363905,7340110210.0,,29301028738.59,3.9862987316261895,3.8611014011641305,3.861330326944749,6.43086816720257,14302097.299999982,Producer Manufacturing,Auto Parts: OEM,SSE:600741,A,222826675.93399972,0.6532718549145945,10.476036599320263,0.6726384724541431,1.0,0.6532718549145945,2.8792015819268935,cyclical,True,False,not_triggered,0.1,0.7532718549145945,watch,cyclical,provisional_equal_weight,10,usable,13.096857142857143,5.370378512974286,10.7866046922559,3.54546107363905,current_ttm,0.4303695509861366,0.6344628413336102,pb,"2020,2021,2024,2025",0.4303695509861366,0.6344628413336102,0.6426208606772471,cycle_research_required
9981,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd. Class H",9.9,13573015857.05,10.664655822471184,1.293309539921461,15.0743783127858,8.47368396246638,215879340.0,,3897650979.35573,22.24713132404601,21.068444607753538,8.712964047312335,1.92010152284264,1516760.0,Producer Manufacturing,Electrical Products,HKEX:9981,HK,15015924.0,0.7074690313049677,12.127063089990829,0.8794096100046965,0.8,0.8843362891312097,19.5518193960617,cyclical,True,False,not_triggered,0.0,0.8843362891312097,watch,cyclical,provisional_equal_weight,4,short_history,16.9198294504581,9.0743793852378,14.814624317926667,7.861777359172333,weak_history,0.4517628545455257,0.5892793135724734,pb,"2022,2023",0.5647035681819071,0.7365991419655917,0.6592461337629337,cycle_research_required
601225,"Shaanxi Coal Industry Co., Ltd. Class A",26.24,254396797781.0,12.47148288973384,2.5153205452033967,21.4608442934815,8.42614506650608,24770619580.0,,27281909185.72,-10.316478099847764,4.919085902995427,4.9167248429241175,3.61280487804878,39442350.233333334,Energy Minerals,Coal,SSE:601225,A,1034967270.1226666,0.5811273181606335,20.16857632281992,0.6183620841706543,1.0,0.5811273181606335,6.021515057793369,cyclical,True,False,not_triggered,0.08,0.6611273181606334,priority,cyclical,provisional_equal_weight,10,usable,21.574142857142856,15.598164823922858,18.04741935483871,12.849286627241936,weak_history,0.540413560080681,0.7722592492243716,pb,"2016,2020,2023,2025",0.540413560080681,0.7722592492243716,0.7179286891097109,cycle_research_required
001395,Yalian Machinery Co Ltd. Class A,29.83,3374773409.0,13.749711915187827,2.665892131015684,20.6972447107652,11.4080874754737,116701380.0,,126709496.11,17.665803640657813,43.61507870868305,43.618429763008095,2.56239173884077,2193374.933333333,Producer Manufacturing,Industrial Machinery,SZSE:001395,A,65428374.26133333,0.664325716168212,19.38871263237857,0.7091606428900401,1.0,0.664325716168212,6.3222525349281185,cyclical,True,False,not_triggered,0.0,0.664325716168212,watch,cyclical,provisional_equal_weight,7,short_history,21.034642857142856,8.610928926425,17.536923076923074,8.297097359846154,weak_history,0.6025211377413544,0.8668336832606752,pb,"2020,2022,2025",0.6025211377413544,0.8668336832606752,0.7478930377769809,cycle_research_required
605117,"Ningbo Deye Technology Co., Ltd. Class A",86.42,109816170044.0,25.191663022882963,9.579911672371898,41.8470660899571,20.0431218379796,5497295390.0,,6684821507.4,44.70984142649557,34.47293187612156,33.544845842416684,1.98237449275362,14541218.033333322,Producer Manufacturing,Electrical Products,SSE:605117,A,1256652062.4406655,0.6019935296952329,38.02810343910182,0.6624485773587125,1.0,0.6019935296952329,9.125998564978966,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.6019935296952329,watch,cyclical,provisional_equal_weight,10,usable,40.346,21.494771937008572,32.949642857142855,19.975317798110716,weak_history,0.5885190652270577,0.8823889921777365,pb,"2016,2018,2021,2025",0.5885190652270577,0.8823889921777365,0.750147525049931,cycle_research_required
002043,"Dehua TB New Decoration Material Co., Ltd. Class A",12.73,9714891120.0,15.265619378822402,3.165997239389682,21.3995339759719,11.6527759847516,864199750.0,,62661349.09,6.7916460426424745,11.951226743418204,11.260840560373572,6.13672496025437,13703817.299999952,Non-Energy Minerals,Forest Products,SZSE:002043,A,174449594.2289994,0.7133622347086223,20.7393958988771,0.7360686614622625,1.0,0.7133622347086223,3.0848245472823166,cyclical,True,False,not_triggered,0.0,0.7133622347086223,watch,cyclical,provisional_equal_weight,10,usable,22.65057142857143,11.576313644032856,18.895384615384618,10.474926621773076,weak_history,0.6170952536897379,0.8867456343812048,pb,"2016,2018,2022,2024",0.6170952536897379,0.8867456343812048,0.7654029630700447,cycle_research_required
605099,"CoCreation Grass Co., Ltd. Class A",29.75,12095455133.0,17.167753476830747,3.778377520241308,23.413122948091704,18.2349775733957,375633420.0,,408605096.56,9.815555189636264,22.547368394127652,21.14793064876959,2.74834437086093,1897534.933333333,Producer Manufacturing,Trucks/Construction/Farm Machinery,SSE:605099,A,56451664.266666666,0.7332534628077033,22.008572789331637,0.7800484675295523,1.0,0.7332534628077033,5.998986815530937,cyclical,True,True,not_triggered,0.0,0.7332534628077033,watch,cyclical,provisional_equal_weight,10,usable,26.98142857142857,20.018275536971426,19.740882352941178,16.041730143658825,weak_history,0.5190096921752501,0.9695545037693291,pb,"2021,2022,2023,2024",0.5190096921752501,0.9695545037693291,0.7668093385519936,cycle_research_required
1585,Yadea Group Holdings Ltd.,9.11,27339142539.0,10.12109765581602,2.3363946686089605,25.0412255172972,8.03549668944405,2997915420.0,,9026682180.3652,13.191990450510808,35.52397569544348,35.069027611044426,5.78918623702895,9833174.9,Consumer Durables,Motor Vehicles,HKEX:1585,HK,89580223.339,0.4041774093214759,23.084400013336175,0.4384388439798705,0.8,0.5052217616518448,7.814415882359082,cyclical,True,False,not_triggered,0.0,0.5052217616518448,priority,cyclical,provisional_equal_weight,9,short_history,27.931104937031865,8.220591270911422,15.802182271155713,5.3714126151925,weak_history,0.29948148203398955,0.9356470934068207,pb,"2017,2018,2019,2024",0.37435185254248693,1.169558866758526,0.8117157103613084,cycle_research_required
1308,"SITC International Holdings Co., Ltd.",45.22,122615313955.0,12.319176178930448,5.52119898659992,46.8477884433946,36.305923077423,10141048770.0,,2567518538.2,5.186015981809692,-2.638012178355432,-3.1426460499234783,5.08624502432552,5425098.5,Transportation,Marine Shipping,HKEX:1308,HK,245322954.17,0.2629617445830021,44.817923750801256,0.2748716394679082,0.8,0.3287021807287525,4.332893312660824,cyclical,True,True,review_high_roa_supports_follow_up,0.1,0.4287021807287525,priority,cyclical,provisional_equal_weight,9,short_history,51.980144442728204,34.198480244522976,23.648740758789227,15.92335206863046,weak_history,0.20434237448159964,0.9872277594093503,pb,"2017,2018,2019,2023",0.2554279681019995,1.2340346992616877,0.873661670239828,cycle_research_required
601677,"Henan Mingtai Aluminum Industrial Co., Ltd. Class A",16.65,20602378915.0,8.454351579161164,1.0179738102545728,12.5838317067767,8.32751221484355,12183450.0,,7390099661.89,15.434869052840098,49.88489754278816,60.8329930583912,1.86943620178042,25254351.2666667,Non-Energy Minerals,Aluminum,SSE:601677,A,420484948.5900005,0.671842390788514,12.040826558050188,0.7021404667197704,1.0,0.671842390788514,4.31510180189465,cyclical,True,False,not_triggered,0.0,0.671842390788514,watch,cyclical,provisional_equal_weight,10,usable,12.018285714285714,7.965742871617143,9.271428571428572,5.9515702873333325,weak_history,0.7047767296472696,1.1842497216880792,pb,"2016,2017,2018,2023",0.7047767296472696,1.1842497216880792,0.9684868752697149,cycle_research_required
