name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier,history_type,cycle_phase_status,history_years,history_status,historical_neutral_roe,historical_neutral_roa,historical_bear_roe,historical_bear_roa,bear_anchor_source,historical_neutral_pr,historical_bear_pr,historical_pr_path,weak_years,market_normalized_neutral_pr,market_normalized_bear_pr,stage2_rank,stage2_tier
300926,"Jiangsu Bojun Industrial Technology Co., Ltd. Class A",17.69,7752722878.0,10.0158532442532,2.08924587554047,23.2627461300012,8.64004283766324,-248530670.0,,5094418139.22,73.36055499523101,74.34838203849795,60.37410333242532,1.23249299719888,3853897.3333333354,Producer Manufacturing,Auto Parts: OEM,SZSE:300926,A,68175443.82666671,0.4305533486150236,20.859389855170026,0.4801604128306158,1.0,0.4305533486150236,10.331352375167969,cyclical,False,False,not_triggered,0.25,0.6805533486150237,watch,stable,not_applicable,3,usable,26.24,9.446460894333333,23.2627461300012,8.64004283766324,current_ttm,0.3817017242474543,0.4305533486150237,pe,"2023,2025",0.3817017242474543,0.4305533486150237,0.5585701176496175,priority_refine
151,Want Want China Holdings Limited,3.085,35846523498.0,8.624545708694436,1.6124058558817536,20.2897950586787,13.6967055420816,4230424600.000001,,3191310498.97224,5.79956317923007,-9.740338289237712,-9.694521585458212,3.53846153846154,14909640.433333334,Consumer Non-Durables,Food: Meat/Fish/Dairy,HKEX:151,HK,45996240.736833334,0.4250681529188436,18.695545369494432,0.461315545400838,0.8,0.5313351911485545,7.857396708905384,stable_or_general,True,False,not_triggered,0.1,0.6313351911485545,priority,stable,not_applicable,3,usable,23.845463807578664,14.849237215665667,20.2897950586787,13.6967055420816,current_ttm,0.361684963575896,0.42506815291884364,pe,"2025,2026",0.45210620446987,0.5313351911485545,0.5756821471431465,priority_refine
002032,"Zhejiang Supor Co., Ltd. Class A",40.02,31287994843.0,15.745986779981116,6.339008662678255,39.8164994657632,16.4658414028274,2446577040.0,,2832032531.79,-1.0289337374436742,-9.7787767427669,-9.535504538174054,6.65822784810127,2163633.3333333335,Consumer Durables,Electronics/Appliances,SZSE:002032,A,86588606.00000001,0.3954638652632066,40.25793207661932,0.3911275608993822,1.0,0.3954638652632066,1.108667554353171,stable_or_general,True,False,not_triggered,0.18,0.5754638652632066,priority,stable,not_applicable,3,usable,35.656666666666666,16.48384599523333,34.849999999999994,16.2122081077,weak_history,0.4416000779652552,0.45182171535096466,pe,"2023,2025",0.4416000779652552,0.45182171535096466,0.5772219785273954,priority_refine
600809,Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,122.56,142129956505.0,14.686638705811864,3.925251125114818,27.5297850145974,16.9026071578808,9011990740.0,,2089534575.06,-3.841255415088191,-17.486558150664994,-17.486527908241452,5.60875512995896,8959704.733333344,Consumer Non-Durables,Beverages: Alcoholic,SSE:600809,A,1098101412.1173346,0.5334817797532533,26.726681330844613,0.5495122467323458,1.0,0.5334817797532533,2.917217418613882,stable_or_general,True,True,not_triggered,0.18,0.7134817797532533,priority,stable,not_applicable,3,usable,38.739999999999995,24.464947142566665,27.5297850145974,16.9026071578808,current_ttm,0.3791078654055722,0.5334817797532533,pe,"2024,2025",0.3791078654055722,0.5334817797532533,0.5940135182967968,priority_refine
1910,Samsonite Group S.A.,12.51,16941085406.999998,8.552091878589007,1.3300558602197408,17.723640066972,5.01604210284121,3851009140.0,,18325302440.1221,1.2738061782196628,-10.986337786593156,-9.216160863898706,6.57799671592775,4042393.2666666666,Consumer Durables,Other Consumer Specialties,HKEX:1910,HK,50570339.765999995,0.4825245743128032,15.552403775615003,0.5498887504449982,0.8,0.603155717891004,12.250509958183445,stable_or_general,True,False,not_triggered,0.1,0.703155717891004,watch,stable,not_applicable,3,usable,25.32995575460033,6.969921193429666,17.723640066972,5.01604210284121,current_ttm,0.33762758851388075,0.4825245743128032,pe,"2024,2025",0.4220344856423509,0.603155717891004,0.6016511633791101,priority_refine
GOOG,Alphabet Inc.,337.38,4148833339254.288,16.949254721104428,6.628823416262721,48.675697331861,34.2975879823263,53273000000.0,,117348446000.0,20.23118740133723,111.2993519247575,112.01789423230548,0.250678306004483,16982350.46666666,Technology Services,Internet Software/Services,NASDAQ:GOOG,US,5729505400.443998,0.3482077432922605,39.10982238061959,0.4333759063427358,1.0,0.3482077432922605,19.652260728846315,technology_strict,True,True,review_high_roa_supports_follow_up,0.0,0.3482077432922605,priority,technology,not_applicable,5,usable,31.475594804726,22.250570250966,25.72186933985625,18.057333790706252,weak_history,0.5384887823806758,0.658943348835126,pe,"2022,2023",0.5384887823806758,0.658943348835126,0.6047387939306235,priority_refine
MKC,"McCormick & Company, Incorporated",51.925,13961725150.62048,8.641923941083466,1.9955565479427415,25.6950067476383,10.9102553299065,1019900000.0,,4933500000.0,9.536097763540369,108.66425992779784,108.650206618745,3.59452263217954,2609712.8666666667,Consumer Non-Durables,Food: Specialty/Candy,NYSE:MKC,US,135509340.60166666,0.3363269769087634,23.091577310185773,0.3742457184711883,1.0,0.3363269769087634,10.132044186724375,stable_or_general,True,False,not_triggered,0.0,0.3363269769087634,priority,stable,not_applicable,3,usable,14.385442246833332,5.727412953233333,14.03350886905,5.5794661439999995,weak_history,0.6007409291143491,0.6158063547558424,pe,"2023,2025",0.6007409291143491,0.6158063547558424,0.6090269132171705,priority_refine
GOOGL,Alphabet Inc.,340.64,4147336359812.1714,17.11303019798747,6.692875714374691,48.675697331861,34.2975879823263,53273000000.0,,117348446000.0,20.23118740133723,111.2993519247575,112.01789423230548,0.248189675309507,25059201.466666702,Technology Services,Internet Software/Services,NASDAQ:GOOGL,US,8536166387.605345,0.3515723684719771,39.109822380619576,0.4375634854958491,1.0,0.3515723684719771,19.65226072884633,technology_strict,True,True,review_high_roa_supports_follow_up,0.0,0.3515723684719771,priority,technology,not_applicable,5,usable,31.475594804726,22.250570250966,25.72186933985625,18.057333790706252,weak_history,0.5436920351833345,0.6653105173608315,pe,"2022,2023",0.5436920351833345,0.6653105173608315,0.6105822003809579,priority_refine
999,Xiaocaiyuan International Holding Ltd.,7.59,8729769577.0,12.851337622756516,3.209234477072366,25.8145146964274,15.5930643871414,,,1541021651.35438,,,,7.76415094339623,2629422.7333333334,Consumer Services,Restaurants,HKEX:999,HK,19957318.546,0.4978337874596991,24.971987907232407,0.5146301395987183,0.8,0.6222922343246239,3.2637715607010676,stable_or_general,False,True,not_triggered,0.25,0.8722922343246239,watch,stable,not_applicable,3,usable,60.289434892718326,22.72062472655633,25.8145146964274,15.5930643871414,current_ttm,0.21316069134873716,0.4978337874596991,pe,"2024,2025",0.26645086418592145,0.6222922343246238,0.6121636177622077,priority_refine
1361,361 Degrees International Ltd.,4.445,9559476781.0,5.964841653247451,0.7344497410011318,12.8441046271852,9.24275152552987,747174180.0,,553880753.161199,13.070118241531627,18.224686344318812,17.557974443918592,7.59637188208617,3846010.7333333334,Consumer Non-Durables,Apparel/Footwear,HKEX:1361,HK,17095517.70966667,0.464403072567827,12.312979684905365,0.4844352712251953,0.8,0.5805038407097837,4.135165180418121,stable_or_general,True,False,not_triggered,0.0,0.5805038407097837,priority,stable,not_applicable,3,usable,12.398776359444998,8.541334743457334,11.869839915048999,8.107998570734,weak_history,0.48108309080868467,0.5025208171245018,pe,"2023,2024",0.6013538635108558,0.6281510214056272,0.6160923003529801,priority_refine
1318,"Mao Geping Cosmetics Co., Ltd. Class H",50.4,35279896544.0,16.42978224018777,4.308126802532221,29.3004445555415,24.300789652431,1301336250.0,,104905072.434934,32.223519859219564,31.749800285307444,30.536170212765956,2.3237067209776,3053046.6333333333,Consumer Non-Durables,Household/Personal Care,HKEX:1318,HK,153873550.32,0.5607349133916283,26.22144797509492,0.6265779927863917,0.8,0.7009186417395353,10.508361313802183,stable_or_general,True,True,not_triggered,0.0,0.7009186417395353,watch,stable,not_applicable,3,usable,37.92980282552867,29.048889846856333,29.3004445555415,24.300789652431,current_ttm,0.4331628697297023,0.5607349133916283,pe,"2024,2025",0.5414535871621279,0.7009186417395353,0.629159367179702,priority_refine
3998,Bosideng International Holdings Limited,4.345,49972548187.0,11.494708994708994,2.440202404820874,22.6902973751023,14.0336271808393,6247051230.0,,7253272245.8238,8.077352320679388,16.446029820440586,13.71841155234658,7.28754365541327,21081326.433333337,Consumer Non-Durables,Apparel/Footwear,HKEX:3998,HK,91598363.35283332,0.5065913771285322,21.22891850454063,0.5414646531452086,0.8,0.6332392214106652,6.440545253343477,stable_or_general,True,False,not_triggered,0.0,0.6332392214106652,watch,stable,not_applicable,3,usable,23.007786491112,13.473279346841332,22.6902973751023,14.0336271808393,current_ttm,0.4996008198854525,0.5065913771285322,pe,"2025,2026",0.6245010248568156,0.6332392214106652,0.629307032961433,priority_refine
002555,"37 Interactive Entertainment Network Technology Group Co., Ltd.",18.67,39548875512.0,12.573237255034009,2.914782804186546,24.1145951515891,14.9938047341424,2938140470.0,,4523860072.46,-11.554227990674292,16.29316460712919,16.298558897243122,5.62841530054645,41359013.39999998,Technology Services,Packaged Software,SZSE:002555,A,772172780.1779997,0.521395328264736,23.182436989483676,0.5423604628252693,1.0,0.521395328264736,3.865535192466185,technology_strict,True,False,not_triggered,0.08,0.601395328264736,priority,technology,not_applicable,5,usable,22.6582,15.488500534656001,20.687142857142852,14.095036771328571,weak_history,0.5549089184063168,0.6077802692164773,pe,"2023,2024",0.5549089184063168,0.6077802692164773,0.6339881613519052,priority_refine
2020,ANTA Sports Products Ltd.,76.1,210552058911.0,11.980855820397368,2.606071564574412,24.1578948465741,12.919034907579602,22944036750.0,,38137738077.34251,16.637270096937968,11.792863489284937,12.530782177340772,3.2300593276203,7415774.466666667,Consumer Non-Durables,Apparel/Footwear,HKEX:2020,HK,564340436.9133333,0.49593956329752,21.7519649985069,0.5507941843975825,0.8,0.6199244541219,9.959186689681266,stable_or_general,True,False,not_triggered,0.0,0.6199244541219,watch,stable,not_applicable,3,usable,24.237861777737997,13.126833995015666,22.578068585645,12.0766151836355,weak_history,0.49430333130299264,0.5306413068483069,pe,"2023,2025",0.6178791641287408,0.6633016335603836,0.6428615223161445,priority_refine
1024,Kuaishou Technology Class B,33.66,143052486602.0,8.459837136825172,1.5318835204194243,20.3330855425658,8.74060216587576,,,74292253677.0124,11.31210309805611,0.7153043130117971,-0.7136796925687358,2.10622710622711,52393051.53333333,Commercial Services,Advertising/Marketing Services,HKEX:1024,HK,1763550114.6119998,0.4160626344248212,18.107718808808105,0.4671950799628095,0.8,0.5200782930310265,10.944559934590623,hybrid_platform,False,False,not_triggered,0.25,0.7700782930310265,watch,stable,not_applicable,3,usable,22.768851148483666,10.410514610280666,20.3330855425658,8.74060216587576,current_ttm,0.37155309601066855,0.4160626344248212,pe,"2023,2025",0.4644413700133357,0.5200782930310265,0.6450416776730656,priority_refine
000848,"Cheng De Lolo Co., Ltd. Class A",8.42,8354051982.000001,12.804136253041364,2.663132691693366,20.1610274986107,14.852129012082802,694353140.0,,735553754.44,9.636784179918614,5.6217111045066375,8.318234228298467,5.95238095238095,19431001.033333305,Consumer Non-Durables,Food: Major Diversified,SZSE:000848,A,163609028.70066643,0.6350934372726638,20.799003064816596,0.6156129797730895,1.0,0.6350934372726638,3.164400059718475,stable_or_general,True,False,not_triggered,0.0,0.6350934372726638,watch,stable,not_applicable,3,usable,20.116666666666667,14.6057339473,19.165,13.9266212344,weak_history,0.6364939313856519,0.6680999871140811,pe,"2024,2025",0.6364939313856519,0.6680999871140811,0.653877262036288,priority_refine
322,Tingyi (Cayman Islands) Holding Corp.,12.55,71256570060.0,13.569034490215158,4.742273495036673,36.0576208232554,7.985451018050591,6882429180.0,,20329164161.5793,3.527495131736362,17.29880393984028,17.268923545074184,3.64620253164557,20384793.066666663,Consumer Non-Durables,Beverages: Non-Alcoholic,HKEX:322,HK,255829152.98666668,0.3763153025743672,34.949233112027244,0.3882498493377693,0.8,0.4703941282179589,3.0739346798868583,stable_or_general,True,False,not_triggered,0.0,0.4703941282179589,priority,stable,not_applicable,3,usable,26.747072660653664,6.980332432191666,24.712063237281498,6.306602624667001,weak_history,0.5073091422889022,0.5490854551450172,pe,"2023,2024",0.6341364278611278,0.6863568189312714,0.6628576429497068,priority_refine
002517,"Kingnet Network Co., Ltd. Class A",17.41,36216891971.0,15.539093181006782,3.5202012236793685,25.4845576565048,19.5788560988834,2899287440.0,,857971454.32,46.7317330685296,34.61859386552329,34.98795180722893,0.586510263929619,77916621.06666665,Technology Services,Packaged Software,SZSE:002517,A,1356528372.7706664,0.6097454541079903,22.65383946588377,0.6859364040434888,1.0,0.6097454541079903,11.107582202426435,technology_strict,True,False,not_triggered,0.0,0.6097454541079903,watch,technology,not_applicable,5,usable,25.0618,21.930099725108,22.06863636363636,18.76452136401364,weak_history,0.6200310105821123,0.7041256616385847,pe,"2021,2025",0.6200310105821123,0.7041256616385847,0.6662830686631722,priority_refine
300628,Yealink Network Technology Co. Ltd. Class A,42.08,52795564683.0,18.48532771041996,5.779283028300358,32.3973539415752,29.3227751259034,1812548340.0,,5716193.569999999,20.59785435142559,14.131107312377456,14.185393258426974,4.30416068866571,14367558.766666671,Electronic Technology,Telecommunications Equipment,SZSE:300628,A,604586872.9013335,0.5705814043874097,31.26416322629025,0.5912625128209259,1.0,0.5705814043874097,3.497787866652702,technology_strict,True,False,not_triggered,0.0,0.5705814043874097,priority,technology,not_applicable,5,usable,28.779600000000002,25.977942639806,26.575714285714284,23.736692129164286,weak_history,0.642306623803665,0.6955721871361593,pe,"2021,2023",0.642306623803665,0.6955721871361593,0.671602683636537,priority_refine
603816,"Jason Furniture (Hangzhou) Co., Ltd. Class A",23.74,18410587691.0,11.450897163804743,1.8756197090182227,16.7926436317358,8.94331911482498,1664144750.0,,2911430291.51,4.111145072270413,9.998556169971067,9.739572305737877,6.05263157894737,8052253.633333332,Consumer Durables,Home Furnishings,SSE:603816,A,191160501.25533327,0.6818996112181,16.3796747293032,0.6990918533515881,1.0,0.6818996112181,2.4592250719365327,stable_or_general,True,False,not_triggered,0.0,0.6818996112181,watch,stable,not_applicable,3,usable,18.09,10.315116170033333,16.2,9.33556069395,weak_history,0.6329959736763263,0.7068455039385645,pe,"2024,2025",0.6329959736763263,0.7068455039385645,0.6736132153205574,priority_refine
603195,"Goneo Group Co., Ltd.Class A",39.3,69512118086.0,17.05285082009893,4.666222603752212,27.844662883921306,19.9776811559371,4734890460.0,,1148467472.67,-1.9696129451374973,1.6832950937470084,1.533174729051025,4.92610837438424,4468924.800000007,Producer Manufacturing,Electrical Products,SSE:603195,A,175628744.64000028,0.6124279863322021,27.363299268720993,0.6232015610629253,1.0,0.6124279863322021,1.7287464287393584,cyclical,True,False,not_triggered,0.08,0.692427986332202,watch,stable,not_applicable,3,usable,27.583333333333332,20.457245453966664,26.775,20.07370511,weak_history,0.6182302412120457,0.6368945217590637,pe,"2024,2025",0.6182302412120457,0.6368945217590637,0.6784955955129057,priority_refine
1999,Man Wah Holdings Limited,3.055,11743271087.0,6.5389554794520555,0.8353887634058705,13.478910261337202,8.49589861527141,1070727000.0,,4840131000.0,-2.8007114157473696,-12.129930083966157,-12.163940590336535,7.85597381342062,5989726.7,Consumer Durables,Home Furnishings,HKEX:1999,HK,18298615.0685,0.48512493611656,12.775568912053116,0.5118328212595585,0.8,0.6064061701457,5.218087632065805,stable_or_general,True,False,not_triggered,0.18,0.7864061701456999,watch,stable,not_applicable,3,usable,16.531780975529,10.191103119726332,13.478910261337202,8.49589861527141,current_ttm,0.39553847762266375,0.48512493611656005,pe,"2025,2026",0.49442309702832965,0.6064061701457,0.6860137872428833,priority_refine
9992,Pop Mart International Group Limited,154.0,202027454901.0,13.921281481079712,7.695548125409451,69.7916786788645,49.6893679371344,,,4308044625.607921,86.7846714534374,101.54528423177528,101.92760527900992,1.77627118644068,11289569.066666666,Consumer Services,Movies/Entertainment,HKEX:9992,HK,1738593636.266667,0.1994690734569706,55.27902108630158,0.2518366137371682,0.8,0.2493363418212132,20.7942520760113,stable_or_general,False,True,review_high_roa_supports_follow_up,0.25,0.4993363418212132,watch,stable,not_applicable,3,usable,42.028734598258666,30.410824710380666,24.2833677369015,18.4177317253925,weak_history,0.3312324678377659,0.5732846297066386,pe,"2023,2024",0.41404058479720734,0.7166057871332983,0.7304514460820574,priority_refine
600519,"Kweichow Moutai Co., Ltd. Class A",1330.0,1623706079190.0,20.446062365102108,6.6172528698602795,33.2451371632829,27.085589260476,116933614800.0,,25670001536.23,-4.702317582417921,-9.452899828088526,-9.18759240153958,4.00200403424489,3710890.566666666,Consumer Non-Durables,Beverages: Alcoholic,SSE:600519,A,4935484453.666666,0.6150091144061652,32.364436494895884,0.6317447352536666,1.0,0.6150091144061652,2.6491112491474067,stable_or_general,True,False,not_triggered,0.18,0.7950091144061653,watch,stable,not_applicable,3,usable,34.24666666666667,29.65657938853333,33.2451371632829,27.085589260476,current_ttm,0.5970234289985041,0.6150091144061652,pe,"2023,2025",0.5970234289985041,0.6150091144061652,0.7369155559727177,priority_refine
303,VTech Holdings Limited,50.2,12601617611.0,12.148786331405338,2.505512626885249,20.7492096904964,10.2374935389482,721847170.0,,994137360.0,-6.746215076510219,-14.364563832231203,-14.488224825131407,8.33850160901046,696012.4666666667,Consumer Durables,Recreational Products,HKEX:303,HK,34939825.82666667,0.5855059789081871,20.623563198311825,0.5890731012185032,0.8,0.7318824736352338,0.6055483271834139,stable_or_general,True,False,not_triggered,0.18,0.9118824736352338,watch,stable,not_applicable,3,usable,23.707359145978,11.767757248867666,20.7492096904964,10.2374935389482,current_ttm,0.5124478967311045,0.5855059789081871,pe,"2025,2026",0.6405598709138806,0.7318824736352338,0.8207873024106249,priority_refine
590,Luk Fook Holdings (International) Limited,21.98,12669786022.0,6.307935141340221,0.8594861383420755,14.500206521471402,10.1847526641997,-102938000.0,,4751020000.0,28.96230838160763,86.00399685779333,85.99871890680049,7.27525486561631,1634080.5333333334,Retail Trade,Specialty Stores,HKEX:590,HK,35917090.12266667,0.4350238137642833,13.62547520042294,0.4629515703895905,0.8,0.543779767205354,6.032543879655716,stable_or_general,False,False,not_triggered,0.25,0.793779767205354,watch,stable,not_applicable,3,usable,12.335155089098333,9.226363837375665,11.252629372912,8.725530435198,weak_history,0.5113786649439942,0.5605743273234484,pe,"2024,2025",0.6392233311799927,0.7007179091543104,0.8230453490658676,priority_refine
9961,Trip.com Group Ltd.,325.6,211244580708.0,6.560984308849874,1.1987845002613138,20.0431517579795,12.21458179332,,,35603328537.1008,19.462330160959834,87.33605161616605,86.06849335612947,0.716992619926199,2705079.1666666665,Consumer Services,Other Consumer Services,HKEX:9961,HK,880773776.6666666,0.327342944267128,18.27141239530655,0.3590846819556883,0.8,0.4091786803339101,8.83962454641194,stable_or_general,False,False,not_triggered,0.25,0.6591786803339101,watch,stable,not_applicable,3,usable,14.197998453908331,8.426137344802,10.676868111070998,6.110561082619,weak_history,0.462106284216689,0.6145045757422717,pe,"2023,2024",0.5776328552708612,0.7681307196778395,0.8324066806946994,priority_refine
1368,Xtep International Holdings Limited,3.43,9711819320.0,6.988590057049715,0.7540533113492718,12.3640994800582,7.2998637428429,,,2719133236.62192,10.471950602549985,-4.978086279049862,-8.976261127596437,7.60719225449516,10454588.033333331,Consumer Non-Durables,Apparel/Footwear,HKEX:1368,HK,35859236.954333335,0.5652324351095255,10.789777411376752,0.6477047477996105,0.8,0.7065405438869068,12.733010367804289,stable_or_general,False,False,not_triggered,0.35,1.0565405438869069,watch,stable,not_applicable,3,usable,13.550969508523334,7.292255867440333,12.3640994800582,7.2998637428429,current_ttm,0.5157262034022,0.5652324351095255,pe,"2023,2024",0.64465775425275,0.7065405438869068,0.9086932885515362,priority_refine
TDC,Teradata Corporation,28.26,2628180083.4352207,5.95110240697454,4.451066617945391,119.115734720416,26.980854197349004,736000000.0,,99000000.0,0.9552238805970148,316.3636363636364,319.4594117127462,0.0,2723998.8666666667,Technology Services,Packaged Software,NYSE:TDC,US,76980207.972,0.0499606741371553,74.7939846023966,0.0795665913323175,1.0,0.0499606741371553,37.208980175498866,technology_strict,True,True,review_high_roa_supports_follow_up,0.1,0.1499606741371553,priority,technology,not_applicable,5,usable,55.155429569788,5.535333025136,21.7696793468,2.4797337592125,weak_history,0.10789694601951433,0.27336656237195855,pe,"2022,2023",0.10789694601951433,0.27336656237195855,0.29890523501335864,watch_refine
THC,Tenet Healthcare Corporation,263.01,21177300666.779915,10.142647245971052,4.545759365290938,53.3127155941477,7.54863157894737,3023000000.0,,13248000000.0,5.433101314771848,51.01078167115903,66.00366178428763,0.0,891187.2666666667,Health Services,Hospital/Nursing Management,NYSE:THC,US,234391163.006,0.1902481825008449,44.818273326982194,0.2263060687763002,1.0,0.1902481825008449,15.933238763958158,stable_or_general,True,True,review_possible_equity_or_leverage_distortion,0.0,0.1902481825008449,priority,stable,not_applicable,3,usable,62.906032921233326,6.0611615359,38.9861474957,3.5020273793000003,weak_history,0.16123488916668752,0.2601602850625274,pe,"2023,2025",0.16123488916668752,0.2601602850625274,0.31564385690939945,watch_refine
RCI,"Rogers Communication, Inc.",37.57,20309004525.194508,4.689620752104824,1.7410416165686615,44.4148457467871,7.3664978983569,1931776000.0,,32171392000.0,4.210328521979984,288.7464312871445,285.15341998222095,3.813882532418,1124621.1,Communications,Wireless Telecommunications,NYSE:RCI,US,42252014.727000006,0.1055867846269411,37.1254246046919,0.126318306175336,1.0,0.1055867846269411,16.412127565753167,stable_or_general,True,True,review_possible_equity_or_leverage_distortion,0.15,0.2555867846269412,priority,stable,not_applicable,3,usable,24.627400021066666,4.121853370133333,12.4543485931,1.912013188,weak_history,0.19042289271678084,0.3765448443207205,pe,"2023,2024",0.19042289271678084,0.3765448443207205,0.3927899660989477,watch_refine
WEN,Wendy's Company (The),7.815,1490085579.9098983,11.84270343991514,12.367267490623666,108.042253219344,2.57836586979172,264176000.0,,4072525000.0,-0.9757739349954369,-34.36476572791219,-31.124099780816188,7.10659898477157,9037676.233333332,Consumer Services,Restaurants,NASDAQ:WEN,US,70629439.76349999,0.1096117776799087,104.4294282413635,0.113403890448807,1.0,0.1096117776799087,3.343900067176364,stable_or_general,True,True,review_possible_equity_or_leverage_distortion,0.28,0.3896117776799088,watch,stable,not_applicable,3,usable,69.5529571292,3.6454528681,60.512163606,3.81600909665,weak_history,0.17026887035034904,0.19570781697749265,pe,"2023,2024",0.17026887035034904,0.19570781697749265,0.41426029099527806,watch_refine
SON,Sonoco Products Company,52.26,5167207365.109889,8.057230076625398,1.442838897346402,18.9251949473233,5.62248733433235,354831000.0,,4765630000.0,12.014490716462396,,,4.06149174416398,945966.9666666668,Process Industries,Containers/Packaging,NYSE:SON,US,49436233.678,0.4257409289073125,17.907381117639687,0.449939051595245,1.0,0.4257409289073125,5.378089010531262,cyclical,True,False,not_triggered,0.0,0.4257409289073125,priority,stable,not_applicable,3,usable,20.740769790999998,5.602622905733333,14.06907071565,4.16647873735,weak_history,0.38847304887023315,0.572690992850209,pe,"2023,2024",0.38847304887023315,0.572690992850209,0.5897929180592199,watch_refine
142,First Pacific Co. Ltd.,5.095,21434997417.0,4.876998181296066,0.6232385407288528,12.9873021805836,1.8786259502868905,12525644350.0,,102599108560.0,4.56744628688281,-19.723061457609433,-20.081089351285183,5.26315789473684,3048678.633333349,Miscellaneous,Miscellaneous,HKEX:142,HK,15533017.636833413,0.3755204979050477,12.77914236505265,0.3816373620371646,0.8,0.4694006223813097,1.6027948887040957,stable_or_general,True,False,not_triggered,0.35,0.8194006223813097,watch,stable,not_applicable,3,usable,15.339554673723333,2.089224035551333,12.9873021805836,1.8786259502868905,current_ttm,0.3179360995173065,0.37552049790504777,pe,"2023,2024",0.3974201243966331,0.4694006223813097,0.6170093982882052,watch_refine
603871,"Jiayou International Logistics Co., Ltd. Class A",13.99,18645958288.0,14.607914795865094,3.0570882272603113,21.797629798264,15.2314090766965,1092633730.0,,639535427.93,0.8074499308808205,21.672845967278036,22.79779458904987,2.93470286133529,11517821.93333333,Transportation,Air Freight/Couriers,SSE:603871,A,161134328.84733328,0.6701606977942387,20.927615405626877,0.6980209886663635,1.0,0.6701606977942387,3.9913256656299967,stable_or_general,True,False,not_triggered,0.0,0.6701606977942387,watch,stable,not_applicable,3,usable,22.126666666666665,16.774383797966664,21.22,16.08274968855,weak_history,0.6601950043325593,0.6884031477787509,pe,"2023,2025",0.6601950043325593,0.6884031477787509,0.6757094832279646,watch_refine
605117,"Ningbo Deye Technology Co., Ltd. Class A",86.42,109816170044.0,25.191663022882963,9.579911672371898,41.8470660899571,20.0431218379796,5497295390.0,,6684821507.4,44.70984142649557,34.47293187612156,33.544845842416684,1.98237449275362,14541218.033333322,Producer Manufacturing,Electrical Products,SSE:605117,A,1256652062.4406655,0.6019935296952329,38.02810343910182,0.6624485773587125,1.0,0.6019935296952329,9.125998564978966,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.6019935296952329,watch,stable,not_applicable,3,usable,36.83333333333333,19.821018093666666,35.629999999999995,18.315633960950002,weak_history,0.6839365526574561,0.7070351676363449,pe,"2023,2025",0.6839365526574561,0.7070351676363449,0.696640790895845,watch_refine
1929,Chow Tai Fook Jewellery Group Limited,12.08,118790625522.0,13.373187202479796,4.082184374155177,32.3792605592756,11.0904803518662,424900000.0,,28446300000.091103,5.289551173433863,52.21536641034534,52.58445945945947,5.56478405315615,16881350.7,Consumer Durables,Other Consumer Specialties,HKEX:1929,HK,203926716.456,0.4130170662173696,30.52514193025142,0.4381040138334796,0.8,0.516271332771712,5.726253771700285,stable_or_general,True,False,not_triggered,0.0,0.516271332771712,priority,stable,not_applicable,3,usable,25.477737805475996,8.541590841550667,22.529344953613,7.2671460864165,weak_history,0.5248969631677999,0.5935897040066919,pe,"2024,2025",0.6561212039597498,0.7419871300083648,0.7033474632864881,watch_refine
001221,"Higold Group Co., Ltd. Class A",39.65,15837348390.0,21.71531847308177,5.216336539878333,28.9130706285155,20.4049243059037,374294390.0,,491309757.54,22.456694338563914,21.780908951567714,18.487994808565876,1.88916876574307,3557165.6,Consumer Durables,Home Furnishings,SZSE:001221,A,141041616.04,0.7510554223758249,24.021459995369103,0.9039966129147886,1.0,0.7510554223758249,16.91833667892073,stable_or_general,True,False,not_triggered,0.0,0.7510554223758249,watch,stable,not_applicable,3,usable,32.733333333333334,21.586289100566667,28.9130706285155,20.4049243059037,current_ttm,0.6634007680167546,0.751055422375825,pe,"2023,2025",0.6634007680167546,0.751055422375825,0.7116108279142435,watch_refine
601156,Eastern Air Logistics Co. Ltd. Class A,19.25,30290559620.0,10.846292540004509,1.529942768218837,14.7092498043495,8.37683617905617,5432959920.0,,9563089238.96,13.52122706481276,4.392516674651119,4.393859184753837,3.54821802935011,10065978.433333334,Transportation,Air Freight/Couriers,SSE:601156,A,193770084.84166667,0.7373790427297848,14.105674935245666,0.7689311280598858,1.0,0.7373790427297848,4.103369492884368,stable_or_general,True,False,not_triggered,0.0,0.7373790427297848,watch,stable,not_applicable,3,usable,15.92,10.729283450499999,14.7092498043495,8.37683617905617,current_ttm,0.6812997826635998,0.7373790427297848,pe,"2024,2025",0.6812997826635998,0.7373790427297848,0.7121433757000016,watch_refine
