name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier,history_type,cycle_phase_status,history_years,history_status,historical_neutral_roe,historical_neutral_roa,historical_bear_roe,historical_bear_roa,bear_anchor_source,historical_neutral_pr,historical_bear_pr,historical_pr_path,weak_years,market_normalized_neutral_pr,market_normalized_bear_pr,stage2_rank,stage2_tier
2099,China Gold International Resources Corp. Ltd.,266.6,105683910122.0,17.467535020245567,5.121634004883419,33.6205175127488,22.9961853867758,6577560340.0,,3743049675.25,46.106339401700815,163.54051815602756,163.5390406464758,1.02826594148537,2968727.966666667,Non-Energy Minerals,Precious Metals,HKEX:2099,HK,791462875.9133334,0.5195498556386566,29.320874404701307,0.5957371795653141,0.8,0.6494373195483207,12.7887475450581,cyclical,True,False,not_triggered,0.0,0.6494373195483207,watch,cyclical,provisional_equal_weight,9,short_history,8.957396027978978,5.322536116363578,0.5783383318779499,0.40500701720564997,weak_history,6.38329607394693,1531.2446498072106,pb,"2018,2019,2023,2024",7.9791200924336625,1914.0558122590132,1056.4213007840524,cycle_research_required
300972,"Fujian Wanchen Food Group Co., Ltd. Class A",181.12,35741052904.0,17.386296004761263,13.257491192537392,96.4764954942345,22.1421155552169,4077275010.0,,1738164366.96,44.81447487802455,172.58301461960758,155.20958377226293,0.545057972614841,1987521.6666666667,Process Industries,Agricultural Commodities/Milling,SZSE:300972,A,359979924.2666667,0.1802127649402468,76.25253354082324,0.2280094207683365,1.0,0.1802127649402468,20.962579382477532,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1802127649402468,priority,cyclical,provisional_equal_weight,10,usable,24.70171428571428,9.790309524444286,0.20214285714285818,0.4856043846250009,weak_history,2.172736994679808,32444.758627742915,pb,"2017,2021,2022,2023",2.172736994679808,32444.758627742915,17845.69497690621,cycle_research_required
LTM,LATAM Airlines Group S.A.,51.29,14612517115.865698,9.63282937365011,7.388829024023418,107.343428507644,8.63060361420044,1751077010.0,,8990748134.9226,20.16449185607764,33.21194153869491,37.102173241322475,1.86841294599337,814845.1,Transportation,Airlines,NYSE:LTM,US,41793405.179,0.0897384172237814,76.70466004759736,0.1255833656999805,1.0,0.0897384172237814,28.542751881513485,cyclical,True,True,review_possible_equity_or_leverage_distortion,0.0,0.0897384172237814,priority,cyclical,provisional_equal_weight,10,usable,-25.046228184098567,-0.841278479641429,-387.4667986093,-3.066235179076191,weak_history,,,pb,"2016,2017,2020,2022",,,,cycle_research_required
CSTM,Constellium SE,26.17,3546760979.000001,6.732525533173831,2.846517557150611,53.8005923000067,9.52963804859117,221702000.0,,1923000000.01281,25.94174723130884,1903.890854823565,1921.372854914197,0.0,1428837.8666666667,Non-Energy Minerals,Aluminum,NYSE:CSTM,US,37392686.97066667,0.125138502112234,42.28008558043615,0.1592363270023537,1.0,0.125138502112234,21.41334551733015,cyclical,True,True,review_possible_equity_or_leverage_distortion,0.0,0.125138502112234,priority,cyclical,provisional_equal_weight,10,usable,41.54852647309857,3.2516505876028567,-38.81491059595883,1.6684760604529412,weak_history,0.1648931500836909,,pb,"2016,2017,2018,2019",0.1648931500836909,,,cycle_research_required
CQP,"Cheniere Energy Partners, LP",67.74,32790068156.000004,12.192663522804995,8.880324064970306,91.32280523009,15.5393105839522,2786000000.0,,14444000000.0,15.433276433376845,34.315684315684315,34.31486316603809,4.82728077945084,126336.73333333334,Utilities,Gas Distributors,NYSE:CQP,US,8558050.316,0.133511705998138,72.8333398880455,0.1674049760940077,1.0,0.133511705998138,20.246273967887696,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.133511705998138,priority,cyclical,provisional_equal_weight,10,usable,-1231.5056857998256,12.012302781927142,-2277.183400504505,16.7301694632025,weak_history,,,pb,"2022,2023,2024,2025",,,,cycle_research_required
CENX,Century Aluminum Company,44.05,4360654515.0,7.622030349696329,3.107870991957634,56.73325499412451,25.0202110238179,151200000.0,,480000000.0,9.666543316475472,413.1802721088435,419.861473419088,0.0,2009863.8666666667,Non-Energy Minerals,Aluminum,NASDAQ:CENX,US,88534503.32666667,0.1343485465532639,40.77484409493929,0.1869297239236367,1.0,0.1343485465532639,28.1288477116956,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1343485465532639,priority,cyclical,provisional_equal_weight,10,usable,0.8794496468371429,-0.677013168827143,-22.064621097064002,-7.967332129752,weak_history,401.8287674285021,,pb,"2016,2020,2021,2023",401.8287674285021,,,cycle_research_required
FRO,Frontline Plc,49.21,10955272424.0,7.3696348878305935,3.4721879229105133,53.8422866862181,24.9372644218018,688973000.0,,2434842000.0,48.84009857969576,524.545416351567,524.5230078563412,6.36049583418004,2342956.6333333333,Transportation,Marine Shipping,NYSE:FRO,US,115296895.92633334,0.1368744780618127,47.11478893810742,0.156418718069856,1.0,0.1368744780618127,12.4948217510099,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1368744780618127,priority,cyclical,provisional_equal_weight,10,usable,14.559730666007141,5.997907685841428,-3.4344068217157897,-1.4092627030421054,weak_history,1.6379345343557787,,pb,"2016,2017,2018,2021",1.6379345343557787,,,cycle_research_required
HMY,Harmony Gold Mining Company Limited,20.64,12991988914.094202,7.3751161294933185,2.8154489577109745,48.1166999268439,29.137685369431704,960832870.0,,578157413.0567421,49.715777730405755,121.37391819315222,121.88218504717354,1.57914728682171,3634449.966666667,Non-Energy Minerals,Precious Metals,NYSE:HMY,US,75015047.312,0.1532756016249319,38.174977970203166,0.1931924135031549,1.0,0.1532756016249319,20.661687047856613,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1532756016249319,priority,cyclical,provisional_equal_weight,10,usable,17.594813394911426,10.733884658689998,-7.663230424242857,-6.885573908495238,weak_history,0.9094489541474373,,pb,"2018,2019,2020,2022",0.9094489541474373,,,cycle_research_required
GFI,Gold Fields Limited,45.1,40179975082.541,9.244644870349491,4.47712447498022,58.7626432300832,33.4429129188422,4500115750.0,,2634378549.55,71.19494284436489,133.70808449051265,133.92471829297529,2.66123059866962,3859125.0,Non-Energy Minerals,Precious Metals,NYSE:GFI,US,174046537.5,0.1573218010999333,48.42938304033482,0.1908891728529767,1.0,0.1573218010999333,17.584743676843885,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1573218010999333,priority,cyclical,provisional_equal_weight,10,usable,21.237768915307143,11.255389043575713,-0.8823868570705883,-0.4982250975294118,weak_history,0.9926162643732969,,pb,"2016,2017,2018,2019",0.9926162643732969,,,cycle_research_required
INSW,"International Seaways, Inc.",103.65,5133920464.0,6.618985280500655,2.265800598180102,37.4116050605098,28.1160566183888,269317000.0,,652766000.0,57.66313069733789,226.3704224998115,225.71030408918836,8.03666184273999,565831.1666666666,Transportation,Marine Shipping,NYSE:INSW,US,58648400.425,0.1769233175052249,34.23184222595398,0.1933575539642519,1.0,0.1769233175052249,8.499402336288009,cyclical,True,False,not_triggered,0.0,0.1769233175052249,priority,cyclical,provisional_equal_weight,10,usable,11.59479452036857,7.566735870681428,-9.022869806710528,-5.331669012331579,weak_history,1.6853712216899863,,pb,"2016,2017,2018,2021",1.6853712216899863,,,cycle_research_required
