name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier
600096,Yunnan Yuntianhua Co. Ltd. Class A,30.8,56366873284.0,10.535677635629746,2.210141391642795,22.1994945565664,10.3323958063094,5080829270.0,,14321972578.4,-15.203315212673548,1.451478021973386,1.4505830094391947,4.52781371280724,33145166.1,Transportation,Air Freight/Couriers,SSE:600096,A,1020871115.8800001,0.47459087903032426,20.977686182884895,0.502232588655345,1.0,0.47459087903032426,5.503766631119545,stable_or_general,True,False,not_triggered,0.08,0.5545908790303242,priority
000680,"Shantui Construction Machinery Co., Ltd. Class A",10.6,15392412893.0,11.945007888212757,2.3603812238353967,21.4434151999867,6.93590546836669,836746270.0,,8034504666.4800005,11.116084280608892,10.182094920372021,10.167597765363125,1.29434324065197,21074107.233333334,Producer Manufacturing,Trucks/Construction/Farm Machinery,SZSE:000680,A,223385536.67333335,0.5570478292198607,19.76039903803331,0.6044922405272241,1.0,0.5570478292198607,7.848638597243762,cyclical,True,False,not_triggered,0.0,0.5570478292198607,priority
600595,"Henan Zhongfu Industrial Co., Ltd Class A",6.36,25971224666.0,9.13399396811719,1.3931878372073154,16.1794090666393,10.9069032804081,875924610.0,,6164055575.2,20.1252912445122,188.36570335332547,186.77924217462933,2.70061728395062,110414301.56666666,Non-Energy Minerals,Aluminum,SSE:600595,A,702234957.964,0.5645443495801578,15.252778161123487,0.598841330518925,1.0,0.5645443495801578,5.727223421444072,cyclical,True,False,not_triggered,0.0,0.5645443495801578,priority
300628,Yealink Network Technology Co. Ltd. Class A,42.08,52795564683.0,18.48532771041996,5.779283028300358,32.3973539415752,29.322775125903398,1812548340.0,,5716193.569999999,20.59785435142559,14.131107312377456,14.185393258426974,4.30416068866571,14367558.766666671,Electronic Technology,Telecommunications Equipment,SZSE:300628,A,604586872.9013335,0.5705814043874097,31.26416322629025,0.5912625128209259,1.0,0.5705814043874097,3.497787866652702,technology_strict,True,False,not_triggered,0.0,0.5705814043874097,priority
601872,"China Merchants Energy Shipping Co., Ltd. Class A",19.2,155838588322.0,14.292094685127289,3.3099681760351407,24.850409315428,12.8631757317965,4040560490.0,,30327857502.23,40.137667032856875,129.07781118821063,130.03424657534245,1.6580310880829,105475076.13333318,Transportation,Marine Shipping,SSE:601872,A,2025121461.759997,0.5751251218326717,23.159433581695875,0.6171176265909667,1.0,0.5751251218326717,6.804619240948718,cyclical,True,False,not_triggered,0.0,0.5751251218326717,priority
002032,"Zhejiang Supor Co., Ltd. Class A",40.02,31287994843.0,15.745986779981116,6.339008662678255,39.8164994657632,16.4658414028274,2446577040.0,,2832032531.79,-1.0289337374436742,-9.7787767427669,-9.535504538174054,6.65822784810127,2163633.3333333335,Consumer Durables,Electronics/Appliances,SZSE:002032,A,86588606.00000001,0.3954638652632066,40.25793207661932,0.3911275608993822,1.0,0.3954638652632066,1.108667554353171,stable_or_general,True,False,not_triggered,0.18,0.5754638652632066,priority
000651,"Gree Electric Appliances, Inc. of Zhuhai Class A",38.98,206552855170.0,7.791480941054187,1.4659723669097917,19.6322235112199,6.96422965064431,44372749650.0,,106263968359.09,-12.915115176127786,-14.148026898616642,-15.137482401234873,7.74393391843056,47070122.16666665,Producer Manufacturing,Industrial Machinery,SZSE:000651,A,1834793362.056666,0.3968720576454991,18.815067097006153,0.41410859184732673,1.0,0.3968720576454991,4.162322284822917,cyclical,True,False,not_triggered,0.18,0.5768720576454991,priority
688278,"Xiamen Amoytop Biotech Co., Ltd. Class A",56.96,22601451273.0,21.672627653907618,7.293643415617309,36.8607363725357,27.805180767951704,403039070.0,,769528267.4699999,28.297631309078085,13.53246122129721,12.407510371669316,1.11973993137078,4874372.933333334,Health Technology,Biotechnology,SSE:688278,A,277644282.2826667,0.5879597041923319,33.6537107179168,0.6439892419461902,1.0,0.5879597041923319,8.700384122028549,health_special,True,False,not_triggered,0.0,0.5879597041923319,priority
600867,"Tonghua Dongbao Pharmaceutical Co., Ltd. Class A",8.02,15478772315.0,12.009583707696915,2.276804978310736,20.0221084650474,16.5375470531996,364513020.0,,746687407.2199999,18.503601962321206,219.83158983965572,219.36872309899567,3.72208436724566,29447118.83333331,Health Technology,Pharmaceuticals: Major,SSE:600867,A,236165893.04333314,0.5998161346824211,18.958233971520066,0.6334758673059034,1.0,0.5998161346824211,5.313498802508942,health_special,True,False,not_triggered,0.0,0.5998161346824211,priority
002555,"37 Interactive Entertainment Network Technology Group Co., Ltd.",18.67,39548875512.0,12.573237255034009,2.914782804186546,24.1145951515891,14.9938047341424,2938140470.0,,4523860072.46,-11.554227990674292,16.29316460712919,16.298558897243122,5.62841530054645,41359013.39999998,Technology Services,Packaged Software,SZSE:002555,A,772172780.1779997,0.521395328264736,23.182436989483676,0.5423604628252693,1.0,0.521395328264736,3.865535192466185,technology_strict,True,False,not_triggered,0.08,0.601395328264736,priority
